Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
33776,33776,33776,21,4,230248,11,4,1,1,4,0,0,0,25,39,0
33777,33777,33777,43,4,117728,11,2,3,0,4,1,0,0,44,39,0
33778,33778,33778,52,4,115851,11,2,3,0,4,1,0,0,40,39,0
33779,33779,33779,59,4,193335,11,2,3,0,4,1,0,0,40,39,1
33780,33780,33780,21,4,203894,8,4,1,3,4,0,0,0,40,39,0
33781,33781,33781,53,6,100109,12,2,4,0,4,1,0,1977,40,39,1
33782,33782,33782,55,7,157639,15,2,11,0,4,1,0,0,40,39,1
33783,33783,33783,46,5,235320,12,0,12,1,4,1,0,0,60,39,1
33784,33784,33784,36,4,127686,11,5,1,4,4,0,0,0,37,39,0
33785,33785,33785,39,4,28572,11,4,6,3,4,1,0,0,48,39,0
33786,33786,33786,78,0,91534,9,2,0,0,4,1,0,0,3,39,0
33787,33787,33787,30,4,184687,11,4,10,3,4,0,0,0,30,39,0
33788,33788,33788,22,4,267945,15,4,12,3,4,0,0,0,16,39,0
33789,33789,33789,43,4,131899,9,2,4,0,4,1,0,0,40,39,1
33790,33790,33790,36,4,192614,11,0,7,1,4,1,0,0,56,39,0
33791,33791,33791,36,4,186808,9,2,3,3,4,1,0,0,40,39,1
33792,33792,33792,50,4,44116,11,0,3,4,4,0,0,0,40,39,0
33793,33793,33793,27,1,46442,9,4,11,1,4,0,0,0,35,39,0
33794,33794,33794,46,1,78022,11,2,1,0,4,1,0,0,40,39,1
33795,33795,33795,24,4,417668,9,4,10,3,4,1,0,0,20,39,0
33796,33796,33796,41,4,223763,11,0,3,1,4,1,0,0,40,39,0
33797,33797,33797,68,4,223851,11,2,1,0,4,1,0,0,24,39,0
33798,33798,33798,38,2,115634,15,2,4,0,4,1,0,0,40,39,0
33799,33799,33799,47,4,114459,11,2,12,0,4,1,0,0,40,39,1
33800,33800,33800,41,4,197093,15,4,8,1,2,1,0,0,20,39,0
33801,33801,33801,31,6,357145,10,4,10,3,4,0,0,0,48,39,0
33802,33802,33802,29,4,59231,15,2,3,0,4,1,0,0,42,39,0
33803,33803,33803,26,4,292303,11,4,6,3,4,0,0,0,40,39,0
33804,33804,33804,51,4,122288,15,6,7,4,4,0,0,0,36,39,0
33805,33805,33805,26,1,52322,9,4,13,1,3,1,0,0,60,39,0
33806,33806,33806,27,2,105830,9,4,10,1,4,0,0,0,60,39,0
33807,33807,33807,36,4,107125,11,2,13,0,4,1,0,0,50,39,0
33808,33808,33808,28,1,281860,9,4,10,1,4,0,0,0,40,39,0
33809,33809,33809,53,4,283320,9,0,13,1,4,0,0,0,40,39,0
33810,33810,33810,40,7,26598,9,0,10,1,4,1,0,0,40,39,0
33811,33811,33811,38,4,220783,11,0,8,1,4,0,0,0,20,39,0
33812,33812,33812,21,0,121694,5,4,0,3,4,1,0,0,40,39,0
33813,33813,33813,53,4,208302,0,2,8,0,4,1,0,0,34,39,0
33814,33814,33814,34,2,172664,11,2,3,0,4,1,0,0,40,39,0
33815,33815,33815,43,4,54611,11,0,14,1,4,1,0,0,60,39,0
33816,33816,33816,64,4,631947,0,2,1,0,4,1,0,0,40,39,0
33817,33817,33817,21,4,394484,15,4,1,3,4,0,0,0,40,39,0
33818,33818,33818,25,0,239120,9,4,0,1,4,1,0,0,13,39,0
33819,33819,33819,38,1,37683,14,4,10,1,1,0,99999,0,57,2,1
33820,33820,33820,47,2,193012,12,0,11,1,2,1,0,0,50,39,1
33821,33821,33821,48,4,143098,10,2,10,0,1,1,0,1902,40,3,1
33822,33822,33822,57,4,84888,11,2,14,0,4,1,0,0,50,39,0
33823,33823,33823,37,4,188503,9,4,1,1,4,0,0,0,35,39,0
33824,33824,33824,37,4,337778,1,0,5,1,4,1,0,0,40,39,0
33825,33825,33825,51,6,94432,11,2,5,0,4,1,0,0,55,39,1
33826,33826,33826,32,4,168906,7,4,1,1,4,0,0,0,40,39,0
33827,33827,33827,49,4,116143,11,2,7,0,4,1,0,0,40,39,0
33828,33828,33828,52,4,128272,11,2,12,0,4,1,0,0,14,39,0
33829,33829,33829,64,1,301383,7,2,4,0,4,1,9386,0,45,39,1
33830,33830,33830,46,4,174995,11,0,1,4,4,0,0,0,45,39,0
33831,33831,33831,24,7,289909,15,2,10,0,4,1,0,0,40,39,0
33832,33832,33832,39,4,154641,9,2,4,0,4,1,0,0,45,39,1
33833,33833,33833,23,4,209034,11,2,7,5,4,0,3942,0,40,39,0
33834,33834,33834,30,4,203488,15,4,3,1,4,1,0,0,44,39,0
33835,33835,33835,34,4,141118,12,0,10,3,4,0,0,0,60,39,1
33836,33836,33836,30,4,169589,15,2,1,0,4,1,0,0,40,39,0
33837,33837,33837,25,4,137645,9,4,12,1,2,0,0,0,40,39,0
33838,33838,33838,58,2,489085,9,2,10,0,2,1,0,0,40,39,0
33839,33839,33839,32,4,36302,15,2,1,0,4,1,0,0,50,39,0
33840,33840,33840,37,4,253420,11,5,8,4,2,0,0,0,25,39,0
33841,33841,33841,35,4,269300,11,5,8,1,2,0,0,0,40,39,0
33842,33842,33842,18,4,282609,4,4,6,2,4,1,0,0,30,16,0
33843,33843,33843,46,4,346978,9,0,10,4,4,0,0,0,40,39,0
33844,33844,33844,71,4,182395,9,4,3,1,4,1,11678,0,45,39,1
33845,33845,33845,44,4,205051,0,0,1,4,4,0,0,0,40,39,0
33846,33846,33846,45,4,128736,0,0,12,1,4,0,0,0,40,39,0
33847,33847,33847,40,4,236110,2,2,10,0,4,1,0,0,40,5,1
33848,33848,33848,38,4,312271,9,2,10,0,4,1,0,0,50,39,1
33849,33849,33849,52,4,126978,11,2,7,5,1,0,0,0,40,3,0
33850,33850,33850,47,4,204692,11,2,3,0,4,1,0,0,40,39,0
33851,33851,33851,49,4,195956,9,0,13,4,4,0,0,0,35,39,0
33852,33852,33852,59,7,202682,11,2,12,0,4,1,0,0,40,39,0
33853,33853,33853,22,4,231912,8,4,1,3,4,0,0,0,37,39,0
33854,33854,33854,44,2,24982,15,2,4,0,4,1,0,0,40,39,1
33855,33855,33855,76,4,278938,9,6,10,1,4,0,0,0,20,39,0
33856,33856,33856,50,2,36489,0,4,8,1,4,1,0,0,40,39,0
33857,33857,33857,33,2,154874,15,2,11,0,4,1,0,0,40,39,0
33858,33858,33858,43,4,74581,11,2,3,0,4,1,0,0,48,39,1
33859,33859,33859,27,4,311446,11,2,1,5,4,0,5178,0,40,39,1
33860,33860,33860,37,5,162164,11,2,3,0,4,1,0,0,40,39,0
33861,33861,33861,40,4,239708,1,2,14,0,4,1,0,0,55,39,0
33862,33862,33862,49,6,162856,15,0,4,1,0,0,0,0,40,39,0
33863,33863,33863,48,5,85109,15,4,3,1,4,1,0,0,45,39,0
33864,33864,33864,49,4,169042,11,5,10,4,4,0,0,625,40,33,0
33865,33865,33865,22,4,436798,15,2,13,0,4,1,0,0,40,39,0
33866,33866,33866,42,4,345363,11,0,4,1,4,0,0,0,40,9,0
33867,33867,33867,36,4,49837,15,0,10,1,4,0,0,0,40,39,0
33868,33868,33868,57,0,296516,15,2,0,0,4,1,0,0,50,39,0
33869,33869,33869,30,7,180283,11,4,8,1,2,0,0,0,40,39,0
33870,33870,33870,40,2,95639,11,4,3,2,0,1,0,0,40,39,0
33871,33871,33871,42,4,33155,11,2,7,0,4,1,0,0,45,39,0
33872,33872,33872,56,4,329059,11,2,7,0,4,1,0,0,40,22,1
33873,33873,33873,55,4,24694,15,0,10,1,4,0,0,0,40,39,0
33874,33874,33874,25,4,443855,11,2,8,0,4,1,0,0,40,26,0
33875,33875,33875,52,0,294691,11,2,0,0,4,1,0,0,40,39,0
33876,33876,33876,33,4,301867,15,4,1,4,1,0,0,0,35,39,0
33877,33877,33877,55,4,226875,11,2,12,0,4,1,4064,0,40,39,0
33878,33878,33878,47,4,362835,9,2,12,0,4,1,0,0,60,39,1
33879,33879,33879,23,4,180339,7,4,12,3,4,0,0,0,65,39,0
33880,33880,33880,55,5,207489,9,0,12,1,4,0,0,0,50,11,0
33881,33881,33881,43,4,336643,11,4,4,1,4,0,0,0,50,39,0
33882,33882,33882,31,4,143653,8,2,12,0,4,1,0,0,50,39,0
33883,33883,33883,62,7,101475,7,6,10,1,4,0,0,0,40,39,0
33884,33884,33884,42,2,263871,11,2,1,0,4,1,0,0,8,39,0
33885,33885,33885,38,6,77820,11,2,3,0,4,1,0,0,40,39,1
33886,33886,33886,29,4,95465,11,4,13,1,4,1,0,0,42,39,0
33887,33887,33887,26,4,257910,15,4,8,1,4,1,0,0,60,39,0
33888,33888,33888,26,4,244372,11,2,1,5,4,0,0,0,52,39,1
33889,33889,33889,37,6,126738,11,2,5,0,4,1,0,0,72,39,0
33890,33890,33890,79,5,97082,2,6,12,1,4,1,18481,0,45,39,1
33891,33891,33891,61,4,133164,5,4,8,1,4,1,0,0,48,39,0
33892,33892,33892,28,6,104617,5,4,8,2,4,0,0,0,99,26,0
33893,33893,33893,60,5,105339,9,2,4,0,4,1,7298,0,60,39,1
33894,33894,33894,51,5,258735,11,0,11,1,4,1,0,0,81,39,0
33895,33895,33895,34,4,182926,11,2,3,0,4,1,0,0,43,39,1
33896,33896,33896,35,4,166193,11,0,7,3,4,1,0,0,40,39,0
33897,33897,33897,27,2,206125,0,2,3,0,4,1,0,0,60,39,0
33898,33898,33898,44,4,346594,11,0,8,4,4,0,0,0,40,39,0
33899,33899,33899,25,4,108301,11,5,8,4,4,0,0,0,20,39,0
33900,33900,33900,32,4,73498,5,0,8,4,4,0,0,0,40,39,0
33901,33901,33901,36,4,129150,15,2,10,0,4,1,0,0,20,39,1
33902,33902,33902,27,4,181280,12,4,6,4,4,1,0,0,30,39,0
33903,33903,33903,40,4,146908,10,2,10,0,4,1,0,0,60,39,1
33904,33904,33904,43,4,183765,15,0,13,1,4,1,0,0,40,0,1
33905,33905,33905,25,4,164488,9,4,13,1,4,1,0,0,40,39,0
33906,33906,33906,41,4,307468,11,2,14,0,4,1,0,0,50,39,0
33907,33907,33907,30,4,93884,9,2,10,0,4,1,0,0,45,39,1
33908,33908,33908,26,4,279833,9,4,4,1,4,1,0,2258,45,39,1
33909,33909,33909,52,4,137658,1,2,7,0,3,1,0,0,40,6,0
33910,33910,33910,32,4,101562,9,4,10,1,4,0,0,0,45,39,0
33911,33911,33911,33,4,136331,11,2,6,0,4,1,0,0,40,39,0
33912,33912,33912,35,4,259846,11,2,3,0,4,1,0,0,55,39,0
33913,33913,33913,48,4,98719,11,6,8,1,4,0,0,0,44,39,0
33914,33914,33914,62,6,168682,5,2,12,0,4,1,0,0,5,39,0
33915,33915,33915,40,6,198953,7,4,10,3,2,0,0,0,2,39,0
33916,33916,33916,41,0,29115,15,6,0,1,4,0,0,0,20,39,0
33917,33917,33917,28,4,173673,4,4,8,1,4,0,0,0,40,26,0
33918,33918,33918,23,4,67958,15,4,8,1,4,0,0,0,30,39,0
33919,33919,33919,50,1,98980,9,2,4,0,4,1,7298,0,40,39,1
33920,33920,33920,51,7,94174,15,0,1,4,4,0,0,0,35,39,0
33921,33921,33921,63,6,122442,15,2,8,0,4,1,0,0,48,39,0
33922,33922,33922,63,1,154675,11,6,4,1,4,0,0,0,40,39,0
33923,33923,33923,40,4,116632,11,0,12,1,4,1,0,0,60,39,1
33924,33924,33924,20,0,238685,1,0,0,1,4,0,0,0,40,39,0
33925,33925,33925,61,0,139391,15,2,0,0,4,1,99999,0,30,39,1
33926,33926,33926,40,4,169031,11,4,5,1,4,1,0,0,40,39,0
33927,33927,33927,41,4,237452,9,2,10,5,4,0,0,0,15,5,1
33928,33928,33928,41,4,216968,9,4,6,1,2,1,0,0,40,0,0
33929,33929,33929,27,0,216479,9,2,0,5,4,0,0,0,24,39,1
33930,33930,33930,20,7,126822,15,4,10,3,4,0,0,0,15,39,0
33931,33931,33931,28,4,51461,9,2,1,0,4,1,0,1887,40,39,1
33932,33932,33932,35,4,54953,11,2,3,0,4,1,0,0,40,39,0
33933,33933,33933,31,4,222654,9,2,4,0,4,1,0,0,40,39,0
33934,33934,33934,34,4,37676,9,2,12,0,4,1,0,0,50,39,1
33935,33935,33935,57,4,159319,12,2,4,0,4,1,0,0,50,39,1
33936,33936,33936,28,4,125321,11,4,7,1,4,0,0,0,40,39,0
33937,33937,33937,38,4,209609,15,2,13,0,4,1,0,0,40,39,1
33938,33938,33938,37,4,224947,8,4,8,1,4,1,0,0,40,39,0
33939,33939,33939,43,7,438427,15,0,1,1,2,0,0,0,40,39,0
33940,33940,33940,26,6,384276,11,2,4,0,4,1,0,0,40,39,0
33941,33941,33941,26,4,196805,15,2,14,0,2,1,0,0,65,39,0
33942,33942,33942,27,4,242097,8,2,14,0,4,1,0,0,50,39,0
33943,33943,33943,33,4,184306,9,2,10,0,4,1,0,0,45,39,0
33944,33944,33944,45,4,161954,9,4,10,1,4,0,0,0,40,11,0
33945,33945,33945,65,4,258561,9,2,8,0,4,1,0,0,20,39,0
33946,33946,33946,57,6,95280,15,2,12,0,4,1,99999,0,45,39,1
33947,33947,33947,59,4,212783,11,0,8,1,4,0,0,0,38,39,0
33948,33948,33948,18,4,205004,15,4,8,3,4,1,0,0,26,39,0
33949,33949,33949,44,2,387844,2,2,6,0,4,1,0,0,40,39,0
33950,33950,33950,37,4,83880,15,4,3,1,4,1,0,0,40,39,0
33951,33951,33951,27,4,161155,11,2,8,0,4,1,0,0,40,39,0
33952,33952,33952,43,2,265698,9,2,10,5,4,0,0,0,45,39,1
33953,33953,33953,59,5,146477,14,2,10,0,4,1,0,0,40,39,1
33954,33954,33954,19,4,97261,11,4,5,1,4,1,0,0,40,39,0
33955,33955,33955,36,7,437890,11,4,4,4,2,1,0,0,90,39,0
33956,33956,33956,68,6,133736,15,2,12,0,4,1,20051,0,40,39,1
33957,33957,33957,63,4,169983,1,6,12,1,4,0,2176,0,30,39,0
33958,33958,33958,37,4,126675,15,2,4,0,4,1,0,0,57,39,0
33959,33959,33959,46,2,175754,12,0,10,1,4,0,0,1876,60,39,0
33960,33960,33960,31,4,121768,7,0,1,4,4,0,0,0,35,31,0
33961,33961,33961,23,4,180052,11,4,8,3,4,1,0,0,40,39,0
33962,33962,33962,22,4,124454,15,4,12,1,4,1,0,0,30,39,0
33963,33963,33963,49,4,190115,11,2,12,0,4,1,0,1672,44,39,0
33964,33964,33964,36,4,222584,11,0,1,4,2,0,0,0,40,39,0
33965,33965,33965,38,4,22245,15,0,4,1,4,1,0,0,50,39,0
33966,33966,33966,46,2,114160,12,2,4,0,4,1,0,1902,45,39,1
33967,33967,33967,24,4,228960,7,4,1,3,4,0,0,0,40,39,0
33968,33968,33968,26,4,132572,9,4,1,3,2,0,0,0,40,39,0
33969,33969,33969,47,4,103020,5,2,7,5,3,0,0,0,40,33,0
33970,33970,33970,40,4,187802,15,2,6,0,4,1,0,1887,40,39,1
33971,33971,33971,31,2,50649,12,4,10,1,4,0,0,0,50,39,0
33972,33972,33972,42,4,137698,4,3,5,1,4,1,0,0,35,26,0
33973,33973,33973,48,5,30575,8,2,3,0,4,1,0,0,70,39,1
33974,33974,33974,56,4,202220,15,5,13,4,2,0,0,0,38,39,0
33975,33975,33975,50,4,50178,11,2,13,0,4,1,0,0,40,39,1
33976,33976,33976,17,4,207791,0,4,6,3,4,1,0,0,20,39,0
33977,33977,33977,21,4,540712,11,4,8,2,2,1,0,1719,25,39,0
33978,33978,33978,50,4,321770,11,0,1,1,4,0,0,0,40,39,0
33979,33979,33979,49,4,202053,11,0,12,1,4,0,0,0,32,39,0
33980,33980,33980,34,4,143699,11,2,12,5,4,0,0,0,15,39,0
33981,33981,33981,32,6,115066,11,2,12,0,4,1,0,0,60,39,1
33982,33982,33982,28,4,223751,15,2,1,0,4,1,0,0,40,39,1
33983,33983,33983,62,5,354075,9,2,4,0,4,1,0,0,50,39,1
33984,33984,33984,23,4,32732,9,4,10,1,4,1,0,0,15,39,0
33985,33985,33985,24,7,390867,12,4,10,1,2,0,0,0,40,39,0
33986,33986,33986,31,4,101697,8,2,10,5,4,0,0,0,40,39,0
33987,33987,33987,36,4,279721,11,2,14,0,4,1,0,0,40,39,0
33988,33988,33988,58,4,223400,7,2,9,2,4,0,0,0,35,31,0
33989,33989,33989,46,0,206357,4,2,0,5,4,0,0,0,40,26,0
33990,33990,33990,39,4,76417,12,2,10,0,4,1,0,0,40,39,1
33991,33991,33991,48,0,184682,11,4,0,3,4,0,0,0,18,39,0
33992,33992,33992,21,4,78170,11,4,3,1,4,1,0,0,42,39,0
33993,33993,33993,39,4,201410,11,2,6,0,4,1,0,0,40,39,0
33994,33994,33994,21,4,189013,15,4,12,3,4,0,0,0,35,39,0
33995,33995,33995,33,4,119913,8,2,10,0,4,1,0,0,40,39,1
33996,33996,33996,37,4,549174,11,2,3,0,4,1,0,0,50,39,1
33997,33997,33997,29,2,214706,11,4,8,4,4,0,0,0,40,39,0
33998,33998,33998,30,0,33811,9,2,0,5,3,0,0,0,40,36,1
33999,33999,33999,43,4,234220,11,0,7,3,4,0,0,0,40,5,0
34000,34000,34000,22,4,237720,11,4,3,3,4,1,0,0,40,39,0
34001,34001,34001,25,4,185942,12,4,10,3,4,0,0,0,40,39,1
34002,34002,34002,69,2,286983,15,2,8,0,4,1,0,0,40,39,0
34003,34003,34003,17,4,140027,1,4,8,3,4,0,0,0,25,39,0
34004,34004,34004,18,0,115258,1,4,0,3,4,1,0,0,12,39,0
34005,34005,34005,54,4,155408,11,6,6,4,4,0,0,0,40,39,0
34006,34006,34006,65,0,117963,11,2,0,0,4,1,0,0,45,39,0
34007,34007,34007,28,4,158737,2,2,7,2,3,1,0,0,40,7,0
34008,34008,34008,27,2,199471,8,4,13,3,4,0,0,0,38,39,0
34009,34009,34009,35,4,287701,7,0,3,4,4,1,0,0,45,39,1
34010,34010,34010,38,4,137707,8,2,13,5,4,0,0,0,40,39,1
34011,34011,34011,33,7,108116,11,2,13,0,4,1,0,0,40,39,0
34012,34012,34012,26,4,366900,11,4,3,3,4,1,0,0,40,39,0
34013,34013,34013,56,5,187355,15,2,12,5,4,0,0,0,60,2,1
34014,34014,34014,38,4,33105,9,2,10,0,0,1,0,0,70,39,1
34015,34015,34015,51,6,268639,15,2,10,5,4,0,0,2057,60,2,0
34016,34016,34016,26,4,358975,15,4,9,1,4,0,0,0,50,18,0
34017,34017,34017,33,4,199227,9,2,4,0,4,1,0,0,55,39,1
34018,34018,34018,44,4,248249,5,2,6,0,4,1,0,0,50,39,0
34019,34019,34019,36,4,460437,6,0,12,1,4,0,0,0,40,39,0
34020,34020,34020,42,4,187294,15,0,3,4,4,1,0,0,40,39,0
34021,34021,34021,44,4,115932,7,2,10,0,4,1,0,0,40,39,0
34022,34022,34022,44,4,181762,9,2,14,0,4,1,15024,0,55,39,1
34023,34023,34023,21,4,27049,15,4,12,3,4,0,0,0,20,39,0
34024,34024,34024,41,4,806552,15,2,12,0,4,1,0,0,50,39,1
34025,34025,34025,41,4,150755,10,2,4,0,4,1,15024,0,50,2,1
34026,34026,34026,62,4,69867,8,2,10,0,4,1,7298,0,50,39,1
34027,34027,34027,27,4,160786,1,5,3,1,4,1,0,0,45,11,0
34028,34028,34028,38,4,219546,9,2,10,0,4,1,0,0,40,39,1
34029,34029,34029,60,4,24872,15,5,14,1,0,0,0,0,30,39,0
34030,34030,34030,24,4,110371,2,4,7,4,4,1,0,0,40,26,0
34031,34031,34031,24,0,376474,11,2,0,0,4,1,0,0,40,39,0
34032,34032,34032,22,4,304602,11,4,6,3,4,1,0,0,40,39,0
34033,34033,34033,32,0,143699,15,4,0,4,4,0,0,0,40,39,0
34034,34034,34034,22,4,238917,3,4,7,1,4,1,0,0,24,26,0
34035,34035,34035,51,4,200618,9,2,10,0,4,1,0,0,40,39,0
34036,34036,34036,31,4,183043,12,2,4,0,4,1,0,1977,48,39,1
34037,34037,34037,42,2,209752,14,2,4,0,4,1,0,0,55,39,1
34038,34038,34038,48,0,175653,7,0,0,1,4,0,14084,0,40,39,1
34039,34039,34039,49,4,196707,11,2,7,0,4,1,7298,0,43,39,1
34040,34040,34040,37,2,98725,9,4,13,3,4,0,0,0,42,39,0
34041,34041,34041,37,6,180150,14,2,10,0,4,1,0,0,45,39,1
34042,34042,34042,66,4,151227,9,2,8,0,4,1,0,0,40,39,1
34043,34043,34043,18,0,118847,11,4,0,3,4,0,0,0,24,39,0
34044,34044,34044,46,4,282538,8,5,7,1,2,0,0,0,40,39,0
34045,34045,34045,52,4,89534,11,2,3,0,4,1,0,0,40,39,1
34046,34046,34046,23,4,291011,11,4,3,1,4,1,0,0,40,39,0
34047,34047,34047,67,4,166187,11,6,4,4,4,1,0,0,38,39,1
34048,34048,34048,19,4,188669,15,4,12,3,4,0,0,0,25,39,0
34049,34049,34049,37,4,178948,9,4,10,1,4,0,0,0,45,39,0
34050,34050,34050,42,5,188738,11,2,4,0,4,1,0,1977,60,22,1
34051,34051,34051,39,6,160808,15,2,8,0,2,1,0,0,40,39,0
34052,34052,34052,54,4,93605,11,2,12,0,4,1,0,1848,40,39,1
34053,34053,34053,46,4,318331,11,2,7,0,4,1,0,0,40,39,0
34054,34054,34054,47,0,109921,11,5,0,4,2,0,0,0,32,39,0
34055,34055,34055,33,4,87605,11,4,8,4,2,0,0,0,40,39,0
34056,34056,34056,69,6,89477,15,6,5,1,4,0,0,0,14,39,0
34057,34057,34057,21,4,48301,15,4,6,3,4,1,0,0,40,39,0
34058,34058,34058,27,4,220748,11,4,6,2,2,1,0,0,48,39,0
34059,34059,34059,39,4,387068,11,2,4,0,4,1,0,0,40,39,1
34060,34060,34060,23,4,250743,15,0,1,1,2,1,0,0,40,39,0
34061,34061,34061,26,4,78258,8,0,10,4,4,0,0,0,36,39,0
34062,34062,34062,42,4,31387,10,3,10,4,0,0,0,0,40,39,0
34063,34063,34063,36,4,289190,11,0,3,4,4,1,0,0,40,39,0
34064,34064,34064,24,4,604537,11,4,14,4,4,1,0,0,40,26,0
34065,34065,34065,35,4,328466,6,2,8,0,4,1,0,0,40,26,0
34066,34066,34066,42,4,403187,11,0,6,4,2,0,0,0,40,39,0
34067,34067,34067,37,4,219546,8,2,3,0,4,1,4386,0,44,39,1
34068,34068,34068,41,4,220531,10,2,10,0,4,1,0,0,50,39,1
34069,34069,34069,27,4,204648,8,4,7,4,2,0,0,0,40,39,0
34070,34070,34070,42,6,201908,14,2,10,0,4,1,99999,0,50,39,1
34071,34071,34071,44,0,109912,9,2,0,5,4,0,0,0,16,39,1
34072,34072,34072,18,4,365683,11,4,1,3,4,0,0,0,16,39,0
34073,34073,34073,41,4,175674,9,2,13,0,4,1,0,0,40,39,1
34074,34074,34074,31,4,203488,11,2,6,0,4,1,0,0,40,39,0
34075,34075,34075,26,4,106406,15,2,3,0,4,1,0,0,40,39,0
34076,34076,34076,67,4,172756,3,6,7,1,4,0,2062,0,34,7,0
34077,34077,34077,37,4,125167,15,2,4,0,4,1,0,0,60,39,1
34078,34078,34078,51,4,249339,11,2,3,0,4,1,0,0,40,39,0
34079,34079,34079,26,4,94652,15,4,3,3,0,1,0,0,40,39,0
34080,34080,34080,40,4,195394,7,2,10,0,4,1,7688,0,40,39,1
34081,34081,34081,25,4,130302,11,4,6,4,4,1,0,0,40,39,0
34082,34082,34082,38,4,66686,8,2,7,0,4,1,0,0,40,39,1
34083,34083,34083,43,4,336042,11,5,14,1,4,1,0,0,40,39,0
34084,34084,34084,23,4,193586,15,5,5,2,4,0,0,0,40,39,0
34085,34085,34085,44,4,325461,9,2,4,0,4,1,0,1902,50,39,1
34086,34086,34086,60,2,313852,12,0,10,1,4,0,0,0,25,39,0
34087,34087,34087,38,2,30509,12,4,10,1,4,0,0,1669,55,39,0
34088,34088,34088,21,2,32639,15,4,10,1,4,1,0,0,20,39,0
34089,34089,34089,18,4,234953,15,4,1,3,4,0,0,0,25,39,0
34090,34090,34090,49,4,120629,9,0,4,1,2,0,27828,0,60,39,1
34091,34091,34091,43,4,350379,4,0,9,4,4,0,0,0,40,26,0
34092,34092,34092,26,0,176967,1,4,0,1,4,0,0,0,65,39,0
34093,34093,34093,36,4,36423,11,2,14,0,4,1,0,0,25,39,1
34094,34094,34094,31,4,123397,11,2,14,5,4,0,5178,0,35,39,1
34095,34095,34095,38,4,130813,11,0,7,2,4,0,0,0,40,39,0
34096,34096,34096,43,6,35236,15,2,5,0,4,1,0,0,84,39,0
34097,34097,34097,58,4,33350,11,0,8,4,4,0,0,0,35,39,0
34098,34098,34098,55,4,177380,11,0,1,1,4,0,0,0,29,39,0
34099,34099,34099,39,4,216129,7,0,4,4,2,0,0,0,35,23,0
34100,34100,34100,38,4,335104,9,0,10,1,4,0,0,0,35,39,0
34101,34101,34101,54,6,199741,11,6,3,1,4,1,0,2001,35,39,0
34102,34102,34102,57,5,165881,14,2,10,0,4,1,0,0,40,39,0
34103,34103,34103,35,2,387777,7,2,11,0,4,1,0,0,52,39,0
34104,34104,34104,44,6,149943,14,2,10,0,1,1,0,0,60,36,1
34105,34105,34105,36,4,188834,11,2,3,0,4,1,0,0,40,39,0
34106,34106,34106,58,4,290661,11,2,3,0,4,1,0,0,40,39,0
34107,34107,34107,39,4,155603,15,4,8,3,2,0,0,2205,40,39,0
34108,34108,34108,25,4,114838,14,4,10,1,4,0,0,0,8,22,0
34109,34109,34109,54,2,168553,9,2,4,0,4,1,0,0,40,39,0
34110,34110,34110,23,4,103064,9,4,13,1,4,0,0,0,40,39,0
34111,34111,34111,37,4,123833,15,4,12,1,4,1,0,0,60,39,0
34112,34112,34112,60,1,55621,7,2,8,0,2,1,0,0,40,39,0
34113,34113,34113,66,2,189834,5,6,8,1,4,0,0,0,20,39,0
34114,34114,34114,36,4,217926,7,2,7,0,2,1,0,0,50,39,0
34115,34115,34115,29,6,341672,11,3,14,2,1,1,0,1564,50,19,1
34116,34116,34116,29,4,163003,9,4,1,3,1,0,2202,0,40,36,0
34117,34117,34117,25,4,194352,9,0,10,1,4,0,0,0,44,39,0
34118,34118,34118,62,0,54878,11,6,0,1,4,0,0,0,25,39,0
34119,34119,34119,23,4,393248,15,4,1,3,4,1,0,0,40,39,0
34120,34120,34120,38,4,279315,11,4,8,3,2,1,0,0,40,39,0
34121,34121,34121,33,4,392812,15,2,6,0,4,1,0,0,50,39,1
34122,34122,34122,49,5,34998,15,2,5,0,4,1,0,0,60,39,0
34123,34123,34123,57,5,51016,11,2,4,0,4,1,0,0,60,39,1
34124,34124,34124,57,2,132717,9,2,4,0,4,1,0,0,45,39,0
34125,34125,34125,46,4,186078,15,4,7,1,4,0,0,0,45,39,0
34126,34126,34126,37,5,196123,12,2,4,0,4,1,0,0,70,39,1
34127,34127,34127,43,5,304906,9,2,12,0,4,1,0,0,45,39,1
34128,34128,34128,26,4,41521,11,4,8,1,4,0,0,0,35,39,0
34129,34129,34129,40,4,346847,8,5,10,2,4,0,0,0,40,39,0
34130,34130,34130,39,6,107233,11,4,3,2,0,1,0,0,40,39,0
34131,34131,34131,39,4,150125,7,0,8,4,2,0,0,0,40,39,0
34132,34132,34132,31,4,400535,15,2,1,0,4,1,0,0,40,39,0
34133,34133,34133,31,4,409622,9,2,7,0,3,1,0,0,36,26,0
34134,34134,34134,27,4,136448,9,4,1,1,2,0,0,0,40,39,0
34135,34135,34135,36,6,202950,9,2,4,0,4,1,0,0,50,20,0
34136,34136,34136,40,2,197012,9,0,13,1,4,0,8614,0,40,9,1
34137,34137,34137,57,4,237691,11,2,8,0,4,1,0,0,40,26,0
34138,34138,34138,24,4,170277,11,4,8,1,4,0,0,0,35,39,0
34139,34139,34139,30,4,160784,15,4,12,1,4,1,0,0,45,39,0
